match_id,possession,num_events,team,possession_team,type,ends_with_shot
3912594,65,6,Bristol City WFC,Bristol City WFC,Ball Receipt*,0
3912594,66,40,Leicester City WFC,Leicester City WFC,Ball Receipt*,0
3912594,67,14,Bristol City WFC,Bristol City WFC,Shot,1
3912594,68,2,Leicester City WFC,Leicester City WFC,Goal Keeper,0
3912594,69,28,Bristol City WFC,Leicester City WFC,Ball Receipt*,0
3912594,70,15,Leicester City WFC,Leicester City WFC,Ball Recovery,0
3912594,71,23,Leicester City WFC,Bristol City WFC,Interception,0
3912594,72,3,Leicester City WFC,Bristol City WFC,Interception,0
3912594,73,22,Leicester City WFC,Bristol City WFC,Clearance,0
3912594,74,16,Bristol City WFC,Bristol City WFC,Ball Receipt*,0
3912594,75,48,Leicester City WFC,Leicester City WFC,Ball Receipt*,0
3912594,76,2,Bristol City WFC,Bristol City WFC,Ball Receipt*,0
3912594,77,48,Leicester City WFC,Leicester City WFC,Dribble,0
3912594,78,9,Leicester City WFC,Bristol City WFC,Goal Keeper,0
3912594,79,14,Leicester City WFC,Bristol City WFC,Block,0
3912594,80,1,Bristol City WFC,Bristol City WFC,Pass,0
3912594,81,11,Bristol City WFC,Leicester City WFC,Block,0
3912594,82,31,Bristol City WFC,Leicester City WFC,Goal Keeper,0
3912594,83,8,Bristol City WFC,Bristol City WFC,Ball Receipt*,0
3912594,84,9,Leicester City WFC,Leicester City WFC,Ball Receipt*,0
3912594,85,2,Bristol City WFC,Bristol City WFC,Ball Receipt*,0
3912594,86,21,Leicester City WFC,Leicester City WFC,Injury Stoppage,0
3912594,87,18,Bristol City WFC,Bristol City WFC,Ball Receipt*,0
3912594,88,7,Leicester City WFC,Leicester City WFC,Miscontrol,0
3912594,89,21,Leicester City WFC,Bristol City WFC,Block,0
3912594,90,9,Leicester City WFC,Bristol City WFC,Clearance,0
3912594,91,2,Bristol City WFC,Bristol City WFC,Ball Receipt*,0
3912594,92,7,Bristol City WFC,Leicester City WFC,Interception,0
3912594,93,29,Bristol City WFC,Leicester City WFC,Goal Keeper,0
3912594,94,38,Bristol City WFC,Bristol City WFC,Block,0
3912594,95,18,Leicester City WFC,Leicester City WFC,Dispossessed,0
3912594,96,12,Leicester City WFC,Leicester City WFC,Shot,1
3912594,97,1,Bristol City WFC,Bristol City WFC,Goal Keeper,0
3912594,98,18,Leicester City WFC,Bristol City WFC,Half End,0
3912594,99,38,Leicester City WFC,Leicester City WFC,Foul Won,0
3912594,100,12,Leicester City WFC,Leicester City WFC,Shot,1
3912594,101,1,Bristol City WFC,Bristol City WFC,Goal Keeper,0
3912594,102,12,Bristol City WFC,Bristol City WFC,Ball Receipt*,0
3912594,103,18,Bristol City WFC,Leicester City WFC,Clearance,0
3912594,104,27,Bristol City WFC,Leicester City WFC,Goal Keeper,0
3912594,105,33,Bristol City WFC,Bristol City WFC,Pressure,0
3912594,106,9,Leicester City WFC,Leicester City WFC,Ball Receipt*,0
3912594,107,11,Bristol City WFC,Bristol City WFC,Pressure,0
3912594,108,9,Leicester City WFC,Leicester City WFC,Ball Receipt*,0
3912594,109,11,Bristol City WFC,Bristol City WFC,Miscontrol,0
3912594,110,12,Bristol City WFC,Leicester City WFC,Clearance,0
3912594,111,8,Leicester City WFC,Leicester City WFC,Shield,0
3912594,112,4,Bristol City WFC,Leicester City WFC,Goal Keeper,0
3912594,113,13,Bristol City WFC,Bristol City WFC,Ball Receipt*,0
3912594,114,8,Bristol City WFC,Leicester City WFC,Tactical Shift,0
3912594,115,7,Bristol City WFC,Leicester City WFC,Injury Stoppage,0
3912594,116,1,Bristol City WFC,Bristol City WFC,Referee Ball-Drop,0
3912594,117,53,Bristol City WFC,Leicester City WFC,Goal Keeper,0
3912594,118,17,Bristol City WFC,Leicester City WFC,Goal Keeper,0
3912594,119,2,Bristol City WFC,Bristol City WFC,Ball Receipt*,0
3912594,120,40,Bristol City WFC,Leicester City WFC,Block,0
3912594,121,21,Bristol City WFC,Leicester City WFC,Interception,0
3912594,122,16,Bristol City WFC,Bristol City WFC,Tactical Shift,0
3912594,123,13,Bristol City WFC,Bristol City WFC,Pressure,0
3912594,124,12,Bristol City WFC,Leicester City WFC,Block,0
3912594,125,35,Bristol City WFC,Bristol City WFC,Ball Receipt*,0
3912594,126,52,Leicester City WFC,Leicester City WFC,Foul Won,0
3912594,127,32,Bristol City WFC,Leicester City WFC,Interception,0
3912594,128,7,Leicester City WFC,Leicester City WFC,Ball Receipt*,0
3912594,129,6,Bristol City WFC,Bristol City WFC,Ball Receipt*,0
3912594,130,30,Leicester City WFC,Leicester City WFC,Ball Receipt*,0
3912594,131,27,Leicester City WFC,Bristol City WFC,Substitution,0
3912594,132,5,Leicester City WFC,Bristol City WFC,Tactical Shift,0
3912594,133,10,Leicester City WFC,Leicester City WFC,Ball Receipt*,0
3912594,134,14,Leicester City WFC,Bristol City WFC,Block,0
3912594,135,34,Bristol City WFC,Leicester City WFC,Block,0
3912594,136,6,Bristol City WFC,Bristol City WFC,Ball Receipt*,0
3912594,137,33,Leicester City WFC,Leicester City WFC,Foul Won,0
3912594,138,38,Leicester City WFC,Leicester City WFC,Interception,0
3912594,139,5,Leicester City WFC,Bristol City WFC,Ball Receipt*,0
3912594,140,2,Bristol City WFC,Bristol City WFC,Ball Receipt*,0
3912594,141,6,Bristol City WFC,Leicester City WFC,Player Off,0
3912594,142,14,Leicester City WFC,Leicester City WFC,Ball Receipt*,0
3912594,143,10,Bristol City WFC,Bristol City WFC,Tactical Shift,0
3912594,144,20,Bristol City WFC,Leicester City WFC,Clearance,0
3912594,145,32,Bristol City WFC,Leicester City WFC,Tactical Shift,0
3912594,146,3,Bristol City WFC,Bristol City WFC,Duel,0
3912594,147,46,Leicester City WFC,Leicester City WFC,Pressure,0
3912594,148,21,Leicester City WFC,Bristol City WFC,Block,0
3912594,149,9,Bristol City WFC,Bristol City WFC,Pass,0
3912594,150,6,Leicester City WFC,Leicester City WFC,Ball Receipt*,0
3912594,151,15,Leicester City WFC,Bristol City WFC,Bad Behaviour,0
3912594,152,11,Leicester City WFC,Bristol City WFC,Goal Keeper,0
3912594,153,19,Leicester City WFC,Leicester City WFC,Foul Won,0
3912594,154,13,Leicester City WFC,Leicester City WFC,Pressure,0
3912594,155,4,Bristol City WFC,Bristol City WFC,Ball Receipt*,0
3912594,156,4,Bristol City WFC,Leicester City WFC,Ball Receipt*,0
3912594,157,34,Bristol City WFC,Leicester City WFC,Clearance,0
3912594,158,17,Bristol City WFC,Leicester City WFC,Interception,0
3912594,159,41,Bristol City WFC,Leicester City WFC,Ball Receipt*,0
3912594,160,29,Bristol City WFC,Leicester City WFC,Goal Keeper,0
3912594,161,9,Leicester City WFC,Bristol City WFC,Block,0
3912594,162,9,Bristol City WFC,Bristol City WFC,Foul Won,0
3912594,163,5,Bristol City WFC,Bristol City WFC,Substitution,0
3912594,164,19,Leicester City WFC,Leicester City WFC,Pressure,0
3912594,165,29,Leicester City WFC,Bristol City WFC,Foul Won,0
3912594,166,42,Bristol City WFC,Leicester City WFC,Block,0
3912594,167,23,Leicester City WFC,Leicester City WFC,Ball Receipt*,0
3912594,168,2,Bristol City WFC,Bristol City WFC,Ball Receipt*,0
3912594,169,15,Leicester City WFC,Leicester City WFC,Pressure,0
3912594,170,6,Bristol City WFC,Bristol City WFC,Foul Won,0
3912594,171,15,Leicester City WFC,Bristol City WFC,Ball Receipt*,0
3912594,172,9,Leicester City WFC,Bristol City WFC,Duel,0
3912594,173,11,Bristol City WFC,Leicester City WFC,Block,0
3912594,174,7,Leicester City WFC,Leicester City WFC,Foul Won,0
3912594,175,3,Bristol City WFC,Leicester City WFC,Clearance,0
3912594,176,21,Leicester City WFC,Bristol City WFC,Block,0
3912594,177,7,Bristol City WFC,Leicester City WFC,Ball Receipt*,0
3912594,178,33,Leicester City WFC,Leicester City WFC,Ball Receipt*,0
3912594,179,4,Bristol City WFC,Bristol City WFC,Ball Receipt*,0
3912594,180,43,Bristol City WFC,Leicester City WFC,Interception,0
3912594,181,21,Bristol City WFC,Leicester City WFC,Injury Stoppage,0
3912594,182,1,Bristol City WFC,Bristol City WFC,Referee Ball-Drop,0
3912594,183,1,Bristol City WFC,Bristol City WFC,Ball Recovery,0
3912594,184,33,Bristol City WFC,Leicester City WFC,Interception,0
3912594,185,9,Leicester City WFC,Leicester City WFC,Pressure,0
3912594,186,9,Bristol City WFC,Bristol City WFC,Ball Receipt*,0
3912594,187,4,Leicester City WFC,Leicester City WFC,Ball Receipt*,0
3912594,188,2,Bristol City WFC,Bristol City WFC,Ball Receipt*,0
3912594,189,7,Leicester City WFC,Leicester City WFC,Ball Receipt*,0
3912594,190,13,Bristol City WFC,Bristol City WFC,Ball Receipt*,0
3912594,191,5,Leicester City WFC,Leicester City WFC,Foul Won,0
3912594,192,15,Bristol City WFC,Leicester City WFC,Half End,0
3912595,1,4,Arsenal WFC,Arsenal WFC,Half Start,0
3912595,2,20,Liverpool WFC,Liverpool WFC,Ball Receipt*,0
3912595,3,18,Liverpool WFC,Arsenal WFC,Goal Keeper,0
3912595,4,2,Liverpool WFC,Arsenal WFC,Clearance,0
3912595,5,31,Arsenal WFC,Arsenal WFC,Ball Recovery,0
3912595,6,26,Liverpool WFC,Liverpool WFC,Pressure,0
3912595,7,24,Arsenal WFC,Arsenal WFC,Ball Receipt*,0
3912595,8,9,Arsenal WFC,Liverpool WFC,Block,0
3912595,9,12,Arsenal WFC,Liverpool WFC,Interception,0
3912595,10,15,Liverpool WFC,Arsenal WFC,Block,0
3912595,11,18,Arsenal WFC,Liverpool WFC,Pressure,0
3912595,12,9,Arsenal WFC,Arsenal WFC,Foul Won,0
3912595,13,54,Liverpool WFC,Arsenal WFC,Clearance,0
3912595,14,6,Liverpool WFC,Arsenal WFC,Block,0
3912595,15,7,Liverpool WFC,Arsenal WFC,Clearance,0
3912595,16,2,Arsenal WFC,Arsenal WFC,Ball Receipt*,0
3912595,17,25,Arsenal WFC,Liverpool WFC,Block,0
3912595,18,15,Arsenal WFC,Liverpool WFC,Interception,0
3912595,19,19,Liverpool WFC,Arsenal WFC,Block,0
3912595,20,14,Arsenal WFC,Arsenal WFC,Ball Receipt*,0
3912595,21,11,Arsenal WFC,Liverpool WFC,Clearance,0
3912595,22,13,Liverpool WFC,Arsenal WFC,Duel,0
3912595,23,20,Liverpool WFC,Liverpool WFC,Pressure,0
3912595,24,57,Arsenal WFC,Arsenal WFC,Ball Receipt*,0
3912595,25,18,Liverpool WFC,Liverpool WFC,Miscontrol,0
3912595,26,13,Arsenal WFC,Arsenal WFC,Dispossessed,0
3912595,27,16,Liverpool WFC,Liverpool WFC,Ball Receipt*,0
3912595,28,29,Liverpool WFC,Arsenal WFC,Block,0
3912595,29,34,Arsenal WFC,Arsenal WFC,Ball Receipt*,0
3912595,30,15,Liverpool WFC,Liverpool WFC,Pressure,0
3912595,31,99,Arsenal WFC,Arsenal WFC,Dribble,0
3912595,32,10,Liverpool WFC,Liverpool WFC,Pressure,0
3912595,33,26,Arsenal WFC,Arsenal WFC,Miscontrol,0
3912595,34,43,Liverpool WFC,Liverpool WFC,Shot,1
3912595,35,1,Arsenal WFC,Arsenal WFC,Goal Keeper,0
3912595,36,23,Liverpool WFC,Arsenal WFC,Goal Keeper,0
3912595,37,46,Liverpool WFC,Arsenal WFC,Clearance,0
3912595,38,5,Arsenal WFC,Arsenal WFC,Pass,0
3912595,39,5,Liverpool WFC,Liverpool WFC,Pressure,0
3912595,40,28,Liverpool WFC,Arsenal WFC,Goal Keeper,0
3912595,41,17,Liverpool WFC,Arsenal WFC,Duel,0
3912595,42,19,Arsenal WFC,Arsenal WFC,Ball Receipt*,0
3912595,43,3,Liverpool WFC,Liverpool WFC,Injury Stoppage,0
3912595,44,1,Liverpool WFC,Liverpool WFC,Referee Ball-Drop,0
3912595,45,1,Liverpool WFC,Liverpool WFC,Ball Recovery,0
3912595,46,24,Arsenal WFC,Arsenal WFC,Clearance,0
3912595,47,13,Arsenal WFC,Arsenal WFC,Miscontrol,0
3912595,48,13,Arsenal WFC,Liverpool WFC,Duel,0
3912595,49,58,Arsenal WFC,Liverpool WFC,Pass,0
3912595,50,31,Liverpool WFC,Liverpool WFC,Ball Receipt*,0
3912595,51,17,Arsenal WFC,Arsenal WFC,Miscontrol,0
3912595,52,44,Liverpool WFC,Liverpool WFC,Foul Won,0
3912595,53,2,Arsenal WFC,Liverpool WFC,Goal Keeper,0
3912595,54,50,Liverpool WFC,Arsenal WFC,Pass,0
3912595,55,21,Arsenal WFC,Arsenal WFC,Pressure,0
3912595,56,26,Liverpool WFC,Arsenal WFC,Block,0
3912595,57,12,Liverpool WFC,Arsenal WFC,Goal Keeper,0
3912595,58,49,Liverpool WFC,Arsenal WFC,Foul Won,0
3912595,59,3,Arsenal WFC,Liverpool WFC,Ball Receipt*,0
3912595,60,5,Liverpool WFC,Liverpool WFC,Miscontrol,0
3912595,61,28,Arsenal WFC,Arsenal WFC,Miscontrol,0
3912595,62,5,Liverpool WFC,Liverpool WFC,Pass,0
3912595,63,57,Arsenal WFC,Arsenal WFC,Ball Receipt*,0
3912595,64,25,Arsenal WFC,Liverpool WFC,Clearance,0
3912595,65,5,Arsenal WFC,Arsenal WFC,Dispossessed,0
3912595,66,56,Liverpool WFC,Liverpool WFC,Ball Receipt*,0
3912595,67,11,Liverpool WFC,Arsenal WFC,Clearance,0
3912595,68,2,Arsenal WFC,Arsenal WFC,Miscontrol,0
3912595,69,8,Liverpool WFC,Liverpool WFC,Ball Receipt*,0
3912595,70,54,Arsenal WFC,Arsenal WFC,Bad Behaviour,0
3912595,71,79,Arsenal WFC,Liverpool WFC,Duel,0
3912595,72,35,Arsenal WFC,Liverpool WFC,Half End,0
3912595,73,8,Arsenal WFC,Arsenal WFC,Ball Receipt*,0
3912595,74,27,Arsenal WFC,Liverpool WFC,Pass,0
3912595,75,16,Arsenal WFC,Liverpool WFC,Clearance,0
3912595,76,18,Liverpool WFC,Liverpool WFC,Ball Receipt*,0
3912595,77,16,Arsenal WFC,Arsenal WFC,Dispossessed,0
3912595,78,18,Arsenal WFC,Liverpool WFC,Goal Keeper,0
3912595,79,9,Arsenal WFC,Arsenal WFC,Dispossessed,0
3912595,80,11,Arsenal WFC,Liverpool WFC,Foul Won,0
3912595,81,40,Arsenal WFC,Arsenal WFC,Miscontrol,0
3912595,82,9,Liverpool WFC,Liverpool WFC,Foul Won,0
3912595,83,23,Arsenal WFC,Liverpool WFC,Clearance,0
3912595,84,61,Arsenal WFC,Liverpool WFC,Foul Committed,0
3912595,85,38,Liverpool WFC,Liverpool WFC,Miscontrol,0
3912595,86,87,Liverpool WFC,Arsenal WFC,Interception,0
3912595,87,11,Liverpool WFC,Arsenal WFC,Clearance,0
3912595,88,3,Liverpool WFC,Arsenal WFC,Clearance,0
3912595,89,3,Liverpool WFC,Arsenal WFC,Clearance,0
3912595,90,6,Liverpool WFC,Arsenal WFC,Pressure,0
3912595,91,8,Liverpool WFC,Liverpool WFC,Ball Receipt*,0
3912595,92,25,Arsenal WFC,Arsenal WFC,Duel,0
3912595,93,8,Arsenal WFC,Liverpool WFC,Duel,0
3912595,94,10,Arsenal WFC,Liverpool WFC,Block,0
3912595,95,49,Liverpool WFC,Liverpool WFC,Pass,0
3912595,96,10,Liverpool WFC,Arsenal WFC,Foul Committed,0
3912595,97,78,Liverpool WFC,Arsenal WFC,Clearance,0
3912595,98,53,Arsenal WFC,Arsenal WFC,Substitution,0
3912595,99,22,Liverpool WFC,Liverpool WFC,Dispossessed,0
3912595,100,12,Arsenal WFC,Arsenal WFC,Tactical Shift,0
3912595,101,11,Liverpool WFC,Arsenal WFC,Goal Keeper,0
3912595,102,2,Liverpool WFC,Arsenal WFC,Clearance,0
3912595,103,5,Liverpool WFC,Arsenal WFC,Goal Keeper,0
3912595,104,5,Liverpool WFC,Liverpool WFC,Substitution,0
3912595,105,4,Liverpool WFC,Liverpool WFC,Pressure,0
3912595,106,4,Liverpool WFC,Arsenal WFC,Duel,0
3912595,107,6,Arsenal WFC,Arsenal WFC,Pressure,0
3912595,108,13,Arsenal WFC,Liverpool WFC,Block,0
3912595,109,10,Arsenal WFC,Liverpool WFC,Block,0
3912595,110,14,Liverpool WFC,Liverpool WFC,Foul Won,0
3912595,111,9,Arsenal WFC,Liverpool WFC,Block,0
3912595,112,5,Liverpool WFC,Arsenal WFC,Duel,0
3912595,113,38,Arsenal WFC,Arsenal WFC,Substitution,0
3912595,114,4,Liverpool WFC,Liverpool WFC,Duel,0
3912595,115,11,Liverpool WFC,Liverpool WFC,Miscontrol,0
3912595,116,41,Liverpool WFC,Arsenal WFC,Tactical Shift,0
3912595,117,30,Liverpool WFC,Arsenal WFC,Clearance,0
3912595,118,24,Liverpool WFC,Arsenal WFC,Injury Stoppage,0
3912595,119,12,Liverpool WFC,Liverpool WFC,Duel,0
3912595,120,9,Liverpool WFC,Liverpool WFC,Bad Behaviour,0
3912595,121,5,Liverpool WFC,Liverpool WFC,Block,0
3912595,122,11,Arsenal WFC,Arsenal WFC,Ball Receipt*,0
3912595,123,20,Liverpool WFC,Liverpool WFC,Substitution,0
3912595,124,19,Arsenal WFC,Arsenal WFC,Ball Receipt*,0
3912595,125,5,Arsenal WFC,Liverpool WFC,Duel,0
3912595,126,3,Liverpool WFC,Liverpool WFC,Miscontrol,0
3912595,127,9,Arsenal WFC,Arsenal WFC,Miscontrol,0
3912595,128,10,Arsenal WFC,Liverpool WFC,Goal Keeper,0
3912595,129,30,Liverpool WFC,Arsenal WFC,Block,0
3912595,130,7,Liverpool WFC,Arsenal WFC,Bad Behaviour,0
3912595,131,7,Liverpool WFC,Arsenal WFC,Goal Keeper,0
3912595,132,75,Arsenal WFC,Liverpool WFC,Block,0
3912595,133,7,Arsenal WFC,Liverpool WFC,Substitution,0
3912595,134,2,Arsenal WFC,Liverpool WFC,Clearance,0
3912595,135,24,Arsenal WFC,Arsenal WFC,Foul Won,0
3912595,136,17,Arsenal WFC,Arsenal WFC,Pass,0
3912595,137,12,Liverpool WFC,Liverpool WFC,Carry,0
3912595,138,59,Arsenal WFC,Arsenal WFC,Dribble,0
3912595,139,6,Liverpool WFC,Liverpool WFC,Player Off,0
3912595,140,7,Liverpool WFC,Liverpool WFC,Player On,0
3912595,141,5,Liverpool WFC,Liverpool WFC,Pass,0
3912595,142,13,Arsenal WFC,Arsenal WFC,Ball Receipt*,0
3912595,143,17,Arsenal WFC,Liverpool WFC,Shield,0
3912595,144,17,Liverpool WFC,Arsenal WFC,Clearance,0
3912595,145,15,Liverpool WFC,Arsenal WFC,Goal Keeper,0
3912595,146,13,Arsenal WFC,Arsenal WFC,Ball Receipt*,0
3912595,147,12,Liverpool WFC,Liverpool WFC,Pressure,0
3912595,148,12,Liverpool WFC,Liverpool WFC,Ball Receipt*,0
3912595,149,14,Arsenal WFC,Arsenal WFC,Ball Receipt*,0
3912595,150,18,Liverpool WFC,Liverpool WFC,Ball Receipt*,0
3912595,151,4,Liverpool WFC,Arsenal WFC,Ball Receipt*,0
3912595,152,21,Arsenal WFC,Arsenal WFC,Pass,0
3912595,153,5,Liverpool WFC,Liverpool WFC,Pressure,0
3912595,154,19,Arsenal WFC,Arsenal WFC,Dispossessed,0
3912595,155,30,Liverpool WFC,Liverpool WFC,Pass,0
3912595,156,67,Arsenal WFC,Arsenal WFC,Foul Won,0
3912595,157,13,Liverpool WFC,Arsenal WFC,Half End,0
3912596,1,4,Brighton & Hove Albion WFC,Everton LFC,Half Start,0
3912596,2,15,Everton LFC,Everton LFC,Carry,0
3912596,3,26,Brighton & Hove Albion WFC,Brighton & Hove Albion WFC,Ball Receipt*,0
3912596,4,9,Everton LFC,Everton LFC,Pressure,0
3912596,5,22,Brighton & Hove Albion WFC,Brighton & Hove Albion WFC,Ball Receipt*,0
3912596,6,32,Everton LFC,Everton LFC,Ball Receipt*,0
3912596,7,7,Everton LFC,Brighton & Hove Albion WFC,Clearance,0
3912596,8,11,Everton LFC,Brighton & Hove Albion WFC,Block,0
3912596,9,21,Everton LFC,Brighton & Hove Albion WFC,Goal Keeper,0
3912596,10,56,Everton LFC,Everton LFC,Ball Receipt*,0
3912596,11,40,Brighton & Hove Albion WFC,Brighton & Hove Albion WFC,Dribble,0
3912596,12,35,Everton LFC,Everton LFC,Goal Keeper,0
3912596,13,14,Brighton & Hove Albion WFC,Everton LFC,Player Off,0
3912596,14,1,Brighton & Hove Albion WFC,Brighton & Hove Albion WFC,Referee Ball-Drop,0
3912596,15,44,Brighton & Hove Albion WFC,Everton LFC,Block,0
3912596,16,22,Everton LFC,Brighton & Hove Albion WFC,Block,0
3912596,17,10,Everton LFC,Everton LFC,Ball Receipt*,0
3912596,18,25,Brighton & Hove Albion WFC,Brighton & Hove Albion WFC,Ball Receipt*,0
3912596,19,10,Everton LFC,Everton LFC,Pass,0
3912596,20,15,Brighton & Hove Albion WFC,Brighton & Hove Albion WFC,Ball Receipt*,0
3912596,21,15,Everton LFC,Everton LFC,Goal Keeper,0
3912596,22,4,Everton LFC,Everton LFC,Pass,0
3912596,23,65,Everton LFC,Brighton & Hove Albion WFC,Foul Won,0
3912596,24,10,Everton LFC,Everton LFC,Miscontrol,0
3912596,25,10,Everton LFC,Brighton & Hove Albion WFC,Clearance,0
3912596,26,4,Brighton & Hove Albion WFC,Everton LFC,Ball Recovery,0
3912596,27,20,Everton LFC,Everton LFC,Dribble,0
3912596,28,7,Everton LFC,Brighton & Hove Albion WFC,Block,0
3912596,29,15,Everton LFC,Brighton & Hove Albion WFC,Goal Keeper,0
3912596,30,27,Brighton & Hove Albion WFC,Everton LFC,Miscontrol,0
